OBJECTID,KC_FAC_FID,KCPARKFID,SITENAME,SITETYPE,OWNER,OWNERTYPE,MANAGER,MANAGETYPE,MAINTD_BY,MAINTTYPE,SHAPE_Length,SHAPE_Area
753,7846,4240304,South Day Street Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1751.47238376655,171089.17260793
754,3014,6233202,Lower Lions Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4599.38379836778,430472.727511552
755,2311,4252103,West Montlake Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2502.80454331532,122860.078078983
756,5372,5251403,Redmond West Wetlands,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1910.40372647649,198166.152482855
757,2270,4260804,Cromwell Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,3681.98199622454,351697.363039494
758,7284,4222104,Salt Air Vista Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1569.38440326881,117864.12053216
759,7278,5263004,Brookhaven Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,839.499401747801,42286.0352235603
760,2439,4211101,Gaines Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1298.43312850159,58394.3665799582
761,7195,3242407,West Duwamish GS: Puget Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,22827.6726907612,2572013.90063561
762,2773,5240101,Weowna Beach Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,12643.0890481146,3493079.89614182
763,2286,4243001,Riverview Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,6920.78653236617,1840739.11515978
764,2490,4232002,Des Moines Memorial Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,264.129217201956,1036.88739101016
765,7111,3251502,Kiwanis Memorial Preserve Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,9254.22794886875,710864.921513007
766,2840,5261004,Woodinville Heights Park,Park Site,City of Woodinville,City,City of Woodinville,City,City of Woodinville,City,641.010284344815,24639.2660859252
767,5046,5241505,Somerset North Slope Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,526.825983608873,17140.3551005455
768,7287,5222003,Morrill Meadows Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,3129.8503113498,582517.80405704
769,2359,5230801,Windsor Hills Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,2259.90329684398,220916.12771763
770,2366,4263401,Matthews Beach Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,5258.04092525418,955469.548141591
771,7299,4222412,Kiwanis Park #4,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1043.8023018749,29802.8926699632
772,2390,5211902,Les Gove Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,4053.77587772055,894237.828332343
773,5088,5260608,Skate Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,376.033540320115,8678.9668599863
774,2489,4230802,Southern Heights Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1599.51259219063,142431.707414183
775,8146,8230909,Tanner Trail,Park Site,City of North Bend,City,City of North Bend,City,City of North Bend,City,4101.9821758039,100911.813396631
776,2780,5240301,Spiritwood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1972.12078698211,115249.915540539
777,7851,3250105,Kirke Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,981.481046341928,39072.2762889336
778,8221,5213201,Kersey Way A Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1500.54139071188,118868.98100524
779,2612,5252502,Viewpoint Open Space,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,3218.59691139954,417781.339283935
780,2724,6210501,Covington Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,8662.66835929365,2432384.59599803
781,5480,6232202,Middle Issaquah Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,28904.2817093914,10652098.2900601
782,2722,6260501,Upper Bear Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,10314.3000088636,1405563.22972536
783,2979,5212601,Green River Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,87604.8454358068,57942860.2116034
784,15357,7231001,Upper Preston Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4335.22479066825,719907.120235905
785,3030,6223501,Black Diamond Open Space,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,139503.938750682,50670179.6956344
786,8047,6202502,Middle Boise Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4044.15544132692,304829.478318104
787,2680,6241802,Meerwood Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1840.16530589939,72544.0913759
788,14605,7202002,Little Lake Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,14132.624022298,6763535.24213196
789,3168,7241902,Mitchell Hill Connector Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,48531.614132917,24913001.3544213
790,7138,3252305,Ella Bailey Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1310.43467878462,106291.710877486
791,5308,4220805,Big Catch Plaza,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,601.26828236903,17893.5975705297
792,5068,4261002,Eagle Scout Park,Park Site,City of Lake Forest Park,City,City of Lake Forest Park,City,City of Lake Forest Park,City,569.198100699368,8892.92993230332
793,7038,4253403,Madrona Briar Patch,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,378.147861043055,7339.91876280198
794,7443,4241903,Terminal 108 Park,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,1072.78819261398,65031.2189843931
795,15356,8231501,South Fork Landing,Park Site,Si View Metropolitan Park District,Park District,Si View Metropolitan Park District,Park District,Si View Metropolitan Park District,Park District,6682.17084791426,1584958.68019102
796,8105,4233002,Wilson Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,642.391333709939,25419.8796325675
797,5112,5243404,Heritage Morgan Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,442.670175360264,7008.18194200675
798,7861,5260304,Greenbrier Park,Park Site,City of Woodinville,City,City of Woodinville,City,City of Woodinville,City,595.087743745937,21838.6517739256
799,5054,5242208,Westwood Highlands Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,626.613666658153,21796.2768344277
800,7292,5221904,Walnut Grove Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,404.439963337388,7653.86380966347
801,4829,4232402,Waterworks Gardens,Park Site,Other King County,County,Other King County,County,Other King County,County,2741.52196918654,350455.300144649
802,2330,5223201,Pine Tree Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,2598.49541375702,421888.509204478
803,7033,4253305,Homer Harris Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,600.379121272436,21621.2816998018
804,2456,3211101,Palisades Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,2052.7604592438,196405.639921316
805,7008,4251905,MacLean Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,964.388557616788,44425.7157029133
806,7116,4251502,Belvoir Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,764.852561023866,17919.5499346289
807,6966,4262806,Lake City Mini Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,407.195144024685,7398.27846561764
808,7854,4251803,Wallingford Steps,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,433.594293059435,10049.3519747356
809,2421,3261101,Innis Arden Reserve Open Space,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,5940.77395999413,985965.946237946
810,5305,4213301,Olympic View Park - Milton,Park Site,City of Milton,City,City of Milton,City,City of Milton,City,635.602857754402,22573.5176656645
811,7319,3252604,Smith Cove Park at Terminal 91,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,889.355302241643,34337.6843439182
812,4880,6232201,Log Cabin Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,12341.1969357644,5148096.16515932
813,2596,5260704,Blyth Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,6717.62837028024,1771069.85910129
814,7267,5262701,Sammamish Valley Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,4680.01351607696,1349976.7573648
815,3063,4221503,Cottonwood Grove Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1197.23258856247,37402.2807397138
816,5045,5241503,Somerset Highlands Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,4060.4578871615,91955.4313130924
817,2787,9233101,Iron Horse State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,242302.242155233,89470254.7735379
818,2772,6223002,Jenkins Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3312.19342449884,316431.358120118
819,7034,4253306,Plum Tree Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,480.035845717842,14402.1048644489
820,2261,4261703,Paramount School Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,2565.48999618433,372502.429195629
821,6944,4240908,Jimi Hendrix Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1277.66637044227,100664.432262281
822,2461,2223401,Spring Beach,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,7402.75698919833,1913092.33219567
823,2369,4240401,Pratt Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2250.38187821068,237939.856201056
824,6958,4240504,Sturgus Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2379.01233349682,92635.5211500723
825,3032,6233002,Wetland 14 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,9247.21457097282,2880439.13853134
826,7061,3241401,Dakota Place Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,485.478650907172,14688.8334999567
827,4877,5232504,Lake Desire 2 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3195.34288533087,47794.8191406208
828,3016,6220906,Lower Peterson Creek Corridor Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,8611.89440532803,3072986.37208739
829,2438,4211301,City Hall - Auburn,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,864.422112754025,46956.3601492104
830,2256,4260701,Richmond Highlands Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1870.31051821849,184566.259202835
831,7119,4252108,McCurdy (Horace) Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1389.10636610163,63767.64625487
832,2571,4222702,Lake Fenwick Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,26598.7260445384,6074421.75753595
833,4551,5260903,Wilmot Gateway Park,Park Site,City of Woodinville,City,City of Woodinville,City,City of Woodinville,City,2179.27071002321,144662.341708063
834,7110,3251501,Kiwanis Ravine Overlook,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,460.163695723305,13176.7011097874
835,7135,3252408,12th West & West Howe Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1259.34638981865,49285.4736895052
836,6890,5230301,Glencoe Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,607.85105982479,23030.7072801709
837,7099,4250804,University Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1429.52043877176,119713.761026587
838,7069,3242402,Puget Boulevard Commons,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1897.15558190059,107430.412522612
839,2748,4241103,Slater Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,734.201215370389,25881.8611596011
840,7018,4252803,Prentis I. Frazier Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,544.784062428103,15924.3282506564
841,2373,4262501,Juanita Triangle Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,785.517042765791,27036.7689241535
842,7158,4253406,Leschi-Lake Dell Natural Area,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4478.05775132745,148352.719986217
843,7812,6242902,Harvey Manning Park at Talus,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,3269.38231907444,430770.112699363
844,2473,3242501,Walt Hundley Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3520.26199015601,523769.612341663
845,7177,4240913,McClellan Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,97.1847166754422,364.694299017693
846,6991,3251304,Fremont Peak Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,664.617648178736,24454.4590944595
847,5378,6261309,Lake Rasmussen Park,Park Site,City of Duvall,City,City of Duvall,City,City of Duvall,City,2906.39373729984,338552.87563033
848,5037,5242215,Owl Avenue Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1153.74132621706,31926.0080386564
849,2481,3231801,Fern Cove,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,3850.87988376445,550696.242091024
850,7108,3251305,14th Avenue NW Boat Ramp,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,752.901610471553,27096.1129237155
851,7176,4241605,Cheasty Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,13948.9578280962,842382.159197281
852,2837,5231604,Riverview Park - Renton,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,4398.9890181889,490664.843875715
853,5304,6221602,Take-A-Break Park,Park Site,City of Maple Valley,City,City of Maple Valley,City,City of Maple Valley,City,1619.74238466987,83769.3210712973
854,7836,6211405,Jones Lake Open Space,Park Site,City of Black Diamond,City,City of Black Diamond,City,City of Black Diamond,City,5272.22208509128,612260.96378883
855,7250,3222904,Dockton Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,10598.1207569124,1931486.28673706
856,8205,6203602,Pinnacle Peak Lease Site,Park Site,King County WLRD,County,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,5935.67764513671,1619607.54119325
857,2804,5233602,Lake Youngs Trailhead,Park Site,King County DOT,County,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2543.2670835296,314880.82943346
858,4887,5211703,Fenster Nature Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,4571.1950205283,622217.641021151
859,5322,6223006,Cedar Valley Park,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,3365.69761569939,289698.051793271
860,2732,5263303,Mark Twain Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,3026.12248493405,289832.249502246
861,2289,4242401,Groveland Beach Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1729.27765669113,131942.730878651
862,2762,5232401,Ricardi Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4614.57703335194,440784.874033189
863,7199,4241505,Landing Parkway,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1070.15690902946,15683.212340067
864,7102,4250807,Corliss Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,392.80972429907,6585.78606278822
865,15341,4213602,Aspen Park,Park Site,City of Pacific,City,City of Pacific,City,City of Pacific,City,463.378113109344,10407.5049993805
866,2588,5251204,Bear Creek Park - Redmond,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,4029.50466733394,483563.989350302
867,7082,4262903,Northgate Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,936.032074393002,51498.5806911294
868,2370,5211601,Auburn Narrows Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,24919.8743548215,4731627.07929898
869,5113,5243405,Highlands Trails,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,27185.9015722331,134547.30969795
870,5085,5260606,Tall Tree Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1093.29386309766,46310.8919577393
871,2514,4241201,Mercerdale Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,3241.06587645312,542511.501288653
872,6993,3252505,Counterbalance Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,440.317795260359,12018.4536265658
873,6975,3251402,Lawton Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4824.07324525789,414344.327854226
874,5319,5222403,Covington Open Space,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,6383.4493761735,249629.576128022
875,15308,6223403,Summit Park,Park Site,City of Maple Valley,City,City of Maple Valley,City,City of Maple Valley,City,5224.76415874725,682708.649042637
876,2771,3212401,Alderdale Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1695.34953746385,87227.6585156177
877,7211,3230202,Endolyne Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,539.559937482094,5504.51740705456
878,6969,3251101,Thyme Patch Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,294.149377786838,4857.22991095689
879,7209,3243505,Fauntleroy Creek Ravine,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,406.907535513778,8367.34140562598
880,4550,4221002,Robert Morris Earthworks Park,Park Site,King County DOT,County,King County Cultural Resources Division,County,King County Cultural Resources Division,County,1944.328260764,195901.509295924
881,2453,3222201,Maury Island Marine Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,25421.99542161,14742691.4370712
882,2386,5212701,Cameron Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,2170.38771277998,167804.014180792
883,2723,5262801,132nd Square Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,2878.07554629058,425130.77819018
884,7017,4252802,William Grose Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,607.861672470207,18038.2571866022
885,5114,5242604,Tralee Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,722.806947179236,25654.9752582932
886,2412,4210702,French Lake Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,2557.17177226106,408289.927045861
887,7863,6240401,Sammamish Commons,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,7062.45759948787,1702068.2733695
888,8219,5223101,Riversands Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1651.41674884956,74262.3235937519
889,5029,5241305,Lakemont - Stratford Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,9663.3687668404,353566.899663555
890,2513,4241202,Mercerdale Hillside Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,5248.71267940585,790568.579426647
891,4552,4220403,Des Moines Creek Park - SeaTac,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,7830.22189973649,1852153.30801333
892,2454,3211201,Adelaide Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,3327.47220100692,295726.077302354
893,7258,2222502,Inspiration Point Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3190.9985729831,264255.835029481
894,5381,7242502,Crestview Park - Snoqualmie,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,691.759656334359,23877.5005452103
895,7198,4241504,Rainier Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2570.65074996237,413269.778185572
896,2534,4222301,Riverbend Golf Course,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,18618.7891706258,5503266.69925666
897,2476,3241501,Schmitz Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,11170.1879570865,2311126.30225137
898,2802,3231203,Seola Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,7045.29936592924,606002.814388383
899,5033,5242802,Newport Glen Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1047.36715018675,32019.4471480289
900,7825,7243502,Bybee Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,560.631606851572,15885.7791883245
901,2783,9233001,Twin Falls State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,20189.1547623515,12292956.9992125
902,7290,5220603,Chestnut Ridge Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1899.83788777436,147690.001202594
903,2426,4212501,Matchett Park,Park Site,City of Algona,City,City of Algona,City,City of Algona,City,1945.18868106898,184705.222239706
904,6945,4240909,Blue Dog Pond,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1311.853731216,97193.8461615227
905,7282,5223302,Green View Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1121.89368515455,49672.0181093007
906,8101,7251502,Ormes Hill Park Site,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3032.46304526241,415751.061921197
907,2777,5240601,Luther Burbank Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,14479.338285032,3274922.08230958
908,2510,4240301,Frink Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,7686.45814137816,725037.760809971
909,2634,5241901,Island Crest Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,5212.39143376269,1697943.62179022
910,5484,6213301,Lower Newaukum Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,28431.2519738876,7305720.57841364
911,2835,7203003,Enumclaw Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,3159.40156319385,585459.235506854
912,2843,7211001,Kanaskat Palmer Recreation Area,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,17214.2304910978,12596269.8762064
913,7179,4240801,Beacon Hill Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1504.76385448038,128754.915685037
914,5115,5243504,Gleneagles Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1289.67366138511,61497.5224732672
915,7959,4231003,Duwamish Park - Tukwila,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,1515.84586203518,92145.5690802222
916,5101,5253103,View Point Park - Medina,Park Site,City of Medina,City,City of Medina,City,City of Medina,City,201.818479900238,2533.2572406333
917,2794,7240701,Fall City Park West,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4840.29713749315,1453119.34177489
918,2809,5231605,Cedar River Natural Zone,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,38213.8168668511,11889900.3803285
919,7063,4241902,Herrings House Park (Tualtwx),Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4868.84455970061,662155.363807408
920,2468,3250202,Salmon Bay Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1465.74092432016,122884.146070506
921,8106,4233003,Walker Creek Preserve,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,9502.14671045861,1208089.70183864
922,6904,5240603,Burrows Landing,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,356.921058928555,5343.08572411307
923,2808,5250601,Waverly Beach Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,2028.34315054996,243158.705245296
924,2285,4250701,Woodland Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,21511.9540901787,8205165.1900801
925,7171,4240409,Peppis Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1229.22474477683,98793.0086085239
926,7090,4251002,University Circle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,314.153904154301,7853.43689997282
927,2375,4262401,Big Finn Hill Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,34367.1439095535,9816164.41956475
928,5174,7242614,Cottonwood Natural Area,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1170.23014156621,66126.7740541477
929,5065,5251904,Clyde Hill View Park,Park Site,City of Clyde Hill,City,City of Clyde Hill,City,City of Clyde Hill,City,246.90961132514,2839.48079940608
930,2549,4220801,Des Moines Beach Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,5739.04784726808,639467.436682353
931,8233,4243004,West Duwamish GS: Othello Street,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,11401.578158126,1863996.20213619
932,8206,6242803,Salmon Run Nature Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1283.48987769894,101717.72280634
933,6922,4213001,Madrona Park - Federal Way,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,5303.11504165228,604642.715513029
934,2460,2223601,Lost Lake,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,4670.02009326732,1362522.31115869
935,5167,7242607,Hoff Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,583.760822786279,21553.4783167195
936,2828,5251802,Houghton Neighborhood Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,588.720616181928,21184.220474462
937,5357,6263104,Lower Bear Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,5430.44209056485,832960.638848632
938,2324,5222601,Lake Meridian Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,6238.78470184607,673546.840686471
939,5008,5241406,Collingwood Mini Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1041.49724331213,45870.7222120693
940,5376,7261901,Big Rock Ball Fields,Park Site,City of Duvall,City,City of Duvall,City,City of Duvall,City,2860.28311214708,425724.33488029
941,5050,5241306,Vuemont South Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,3354.14526192265,110540.63050042
942,2374,7251701,Tolt River - John MacDonald Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,37789.4170632021,24936262.3601733
943,2560,4230603,Steve Cox Memorial Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2940.98339694361,523980.857947845
944,2767,9190701,Federation Forest State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,72193.63261907,28650157.2609729
945,5000,6243201,Talus Native Growth Protection Area,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,31714.5024344645,16727356.5629224
